Fiscal Year,Region,Age Group,Race Ethnicity,Gender,Alleged Victims in Initial Investigation,Alleged Victims in Repeat Investigation,Recidivism
2013,10-El Paso,18-64 with Disability,Anglo,Female,77,9,0.1169
2013,10-El Paso,18-64 with Disability,Anglo,Male,79,15,0.1899
2013,10-El Paso,18-64 with Disability,Anglo,Unknown,2,0,0
2013,10-El Paso,18-64 with Disability,Asian,Female,5,1,0.2
2013,10-El Paso,18-64 with Disability,Asian,Male,2,0,0
2013,10-El Paso,18-64 with Disability,Hispanic,Female,283,41,0.1449
2013,10-El Paso,18-64 with Disability,Hispanic,Male,272,42,0.1544
2013,10-El Paso,18-64 with Disability,Hispanic,Unknown,1,0,0
2013,10-El Paso,18-64 with Disability,Native American,Female,1,0,0
2013,10-El Paso,18-64 with Disability,Native American,Male,1,0,0
2013,10-El Paso,18-64 with Disability,Other,Female,33,1,0.0303
2013,10-El Paso,18-64 with Disability,Other,Male,32,3,0.0938
2013,10-El Paso,65 and Older,African American,Female,24,1,0.0417
2013,10-El Paso,65 and Older,African American,Male,30,5,0.1667
2013,10-El Paso,65 and Older,Anglo,Female,215,34,0.1581
2013,10-El Paso,65 and Older,Anglo,Male,165,24,0.1455
2013,10-El Paso,65 and Older,Anglo,Unknown,1,0,0
2013,10-El Paso,65 and Older,Asian,Female,14,1,0.0714
2013,10-El Paso,65 and Older,Asian,Male,2,0,0
2013,10-El Paso,65 and Older,Hispanic,Female,755,83,0.1099
2013,10-El Paso,65 and Older,Hispanic,Male,422,60,0.1422
2013,10-El Paso,65 and Older,Hispanic,Unknown,3,0,0
2013,10-El Paso,65 and Older,Native American,Female,1,0,0
2013,10-El Paso,65 and Older,Native American,Male,2,0,0
2013,10-El Paso,65 and Older,Other,Female,73,5,0.0685
2013,10-El Paso,65 and Older,Other,Male,53,3,0.0566
2013,10-El Paso,65 and Older,Other,Unknown,2,0,0
2013,10-El Paso,Unknown,Anglo,Male,1,0,0
2013,11-Edinburg,18-64 with Disability,African American,Female,36,10,0.2778
2013,11-Edinburg,18-64 with Disability,African American,Male,21,4,0.1905
2013,11-Edinburg,18-64 with Disability,Anglo,Female,274,48,0.1752
2013,11-Edinburg,18-64 with Disability,Anglo,Male,219,38,0.1735
2013,11-Edinburg,18-64 with Disability,Anglo,Unknown,3,0,0
2013,11-Edinburg,18-64 with Disability,Asian,Male,2,0,0
2013,11-Edinburg,18-64 with Disability,Hispanic,Female,877,113,0.1288
2013,11-Edinburg,18-64 with Disability,Hispanic,Male,848,114,0.1344
2013,11-Edinburg,18-64 with Disability,Hispanic,Unknown,2,0,0
2013,11-Edinburg,18-64 with Disability,Native American,Female,3,0,0
2013,11-Edinburg,18-64 with Disability,Native American,Male,2,0,0
2013,11-Edinburg,18-64 with Disability,Other,Female,50,4,0.08
2013,11-Edinburg,18-64 with Disability,Other,Male,55,4,0.0727
2013,11-Edinburg,18-64 with Disability,Other,Unknown,1,0,0
2013,11-Edinburg,65 and Older,African American,Female,46,8,0.1739
2013,11-Edinburg,65 and Older,African American,Male,31,4,0.129
2013,11-Edinburg,65 and Older,Anglo,Female,545,77,0.1413
2013,11-Edinburg,65 and Older,Anglo,Male,413,61,0.1477
2013,11-Edinburg,65 and Older,Anglo,Unknown,4,0,0
2013,11-Edinburg,65 and Older,Asian,Female,6,2,0.3333
2013,11-Edinburg,65 and Older,Asian,Male,2,0,0
2013,11-Edinburg,65 and Older,Hispanic,Female,1757,279,0.1588
2013,11-Edinburg,65 and Older,Hispanic,Male,1129,147,0.1302
2013,11-Edinburg,65 and Older,Hispanic,Unknown,4,1,0.25
2013,11-Edinburg,65 and Older,Native American,Female,4,0,0
2013,11-Edinburg,65 and Older,Native American,Male,2,0,0
2013,11-Edinburg,65 and Older,Other,Female,136,7,0.0515
2013,11-Edinburg,65 and Older,Other,Male,92,6,0.0652
2013,11-Edinburg,65 and Older,Other,Unknown,4,0,0
2013,11-Edinburg,Unknown,Hispanic,Female,1,0,0
2013,Out of State,18-64 with Disability,African American,Male,3,0,0
2013,Out of State,18-64 with Disability,Anglo,Female,5,1,0.2
2013,Out of State,18-64 with Disability,Anglo,Male,5,1,0.2
2013,Out of State,18-64 with Disability,Hispanic,Male,1,0,0
2013,Out of State,18-64 with Disability,Native American,Female,1,0,0
2013,Out of State,18-64 with Disability,Other,Male,1,0,0
2013,Out of State,65 and Older,African American,Female,2,0,0
2013,Out of State,65 and Older,African American,Male,1,0,0
2013,Out of State,65 and Older,Anglo,Female,8,0,0
2013,Out of State,65 and Older,Anglo,Male,8,1,0.125
2013,Out of State,65 and Older,Hispanic,Female,1,0,0
2013,Out of State,65 and Older,Other,Female,3,0,0
2013,Out of State,65 and Older,Other,Male,1,0,0
2013,None Specified,65 and Older,Other,Male,1,0,0
2012,1-Lubbock,18-64 with Disability,African American,Female,336,108,0.3214
2012,1-Lubbock,18-64 with Disability,African American,Male,181,58,0.3204
2012,1-Lubbock,18-64 with Disability,Anglo,Female,585,142,0.2427
2012,1-Lubbock,18-64 with Disability,Anglo,Male,454,90,0.1982
2012,1-Lubbock,18-64 with Disability,Anglo,Unknown,1,1,1
2012,1-Lubbock,18-64 with Disability,Asian,Female,4,0,0
2012,1-Lubbock,18-64 with Disability,Hispanic,Female,382,84,0.2199
2012,1-Lubbock,18-64 with Disability,Hispanic,Male,313,67,0.2141
2012,1-Lubbock,18-64 with Disability,Hispanic,Unknown,1,0,0
2012,1-Lubbock,18-64 with Disability,Native American,Female,4,0,0
2012,1-Lubbock,18-64 with Disability,Native American,Male,2,0,0
2012,1-Lubbock,18-64 with Disability,Other,Female,54,8,0.1481
2012,1-Lubbock,18-64 with Disability,Other,Male,52,4,0.0769
2012,1-Lubbock,18-64 with Disability,Other,Unknown,1,0,0
2012,1-Lubbock,65 and Older,African American,Female,151,33,0.2185
2012,1-Lubbock,65 and Older,African American,Male,96,24,0.25
2012,1-Lubbock,65 and Older,Anglo,Female,750,146,0.1947
2012,1-Lubbock,65 and Older,Anglo,Male,466,81,0.1738
2012,1-Lubbock,65 and Older,Anglo,Unknown,1,1,1
2012,1-Lubbock,65 and Older,Asian,Female,3,0,0
2012,1-Lubbock,65 and Older,Asian,Male,3,0,0
2012,1-Lubbock,65 and Older,Hispanic,Female,327,63,0.1927
2012,1-Lubbock,65 and Older,Hispanic,Male,223,52,0.2332
2012,1-Lubbock,65 and Older,Hispanic,Unknown,1,0,0
2012,1-Lubbock,65 and Older,Native American,Female,4,0,0
2012,1-Lubbock,65 and Older,Native American,Male,3,1,0.3333
2012,1-Lubbock,65 and Older,Other,Female,65,8,0.1231
2012,1-Lubbock,65 and Older,Other,Male,46,8,0.1739
2012,1-Lubbock,65 and Older,Other,Unknown,1,0,0
2012,1-Lubbock,Unknown,Anglo,Female,1,0,0
2012,2-Abilene,18-64 with Disability,African American,Female,187,55,0.2941
2012,2-Abilene,18-64 with Disability,African American,Male,140,38,0.2714
2012,2-Abilene,18-64 with Disability,African American,Unknown,1,0,0
2012,2-Abilene,18-64 with Disability,Anglo,Female,1069,259,0.2423
2012,2-Abilene,18-64 with Disability,Anglo,Male,688,136,0.1977
2012,2-Abilene,18-64 with Disability,Anglo,Unknown,2,0,0
2012,2-Abilene,18-64 with Disability,Asian,Female,5,0,0
2012,2-Abilene,18-64 with Disability,Asian,Male,1,0,0
2012,2-Abilene,18-64 with Disability,Hispanic,Female,162,27,0.1667
2012,2-Abilene,18-64 with Disability,Hispanic,Male,124,28,0.2258
2012,2-Abilene,18-64 with Disability,Native American,Female,7,2,0.2857
2012,2-Abilene,18-64 with Disability,Native American,Male,4,0,0
2012,2-Abilene,18-64 with Disability,Other,Female,74,9,0.1216
2012,2-Abilene,18-64 with Disability,Other,Male,41,5,0.122
2012,2-Abilene,65 and Older,African American,Female,119,23,0.1933
2012,2-Abilene,65 and Older,African American,Male,64,16,0.25
2012,2-Abilene,65 and Older,Anglo,Female,1009,222,0.22
2012,2-Abilene,65 and Older,Anglo,Male,628,134,0.2134
2012,2-Abilene,65 and Older,Anglo,Unknown,4,0,0
2012,2-Abilene,65 and Older,Asian,Female,3,0,0
2012,2-Abilene,65 and Older,Asian,Male,1,0,0
2012,2-Abilene,65 and Older,Hispanic,Female,166,23,0.1386
2012,2-Abilene,65 and Older,Hispanic,Male,86,19,0.2209
2012,2-Abilene,65 and Older,Hispanic,Unknown,1,1,1
2012,2-Abilene,65 and Older,Native American,Female,2,0,0
2012,2-Abilene,65 and Older,Native American,Male,1,0,0
2012,2-Abilene,65 and Older,Other,Female,81,6,0.0741
2012,2-Abilene,65 and Older,Other,Male,48,6,0.125
2012,2-Abilene,Under 18,African American,Female,1,0,0
2012,2-Abilene,Unknown,Other,Male,1,0,0
2012,3-Arlington,18-64 with Disability,African American,Female,1379,212,0.1537
2012,3-Arlington,18-64 with Disability,African American,Male,841,110,0.1308
2012,3-Arlington,18-64 with Disability,African American,Unknown,9,0,0
2012,3-Arlington,18-64 with Disability,Anglo,Female,2500,399,0.1596
2012,3-Arlington,18-64 with Disability,Anglo,Male,1632,246,0.1507
2012,3-Arlington,18-64 with Disability,Anglo,Unknown,7,0,0
2012,3-Arlington,18-64 with Disability,Asian,Female,50,5,0.1
2012,3-Arlington,18-64 with Disability,Asian,Male,24,4,0.1667
2012,3-Arlington,18-64 with Disability,Hispanic,Female,412,59,0.1432
2012,3-Arlington,18-64 with Disability,Hispanic,Male,318,37,0.1164
2012,3-Arlington,18-64 with Disability,Hispanic,Unknown,1,0,0
2012,3-Arlington,18-64 with Disability,Native American,Female,18,2,0.1111
2012,3-Arlington,18-64 with Disability,Native American,Male,11,1,0.0909
2012,3-Arlington,18-64 with Disability,Other,Female,315,37,0.1175
2012,3-Arlington,18-64 with Disability,Other,Male,260,19,0.0731
2012,3-Arlington,18-64 with Disability,Other,Unknown,16,0,0
2012,3-Arlington,65 and Older,African American,Female,1014,169,0.1667
2012,3-Arlington,65 and Older,African American,Male,547,69,0.1261
2012,3-Arlington,65 and Older,African American,Unknown,3,0,0
2012,3-Arlington,65 and Older,Anglo,Female,3351,505,0.1507
2012,3-Arlington,65 and Older,Anglo,Male,1869,260,0.1391
2012,3-Arlington,65 and Older,Anglo,Unknown,8,1,0.125
2012,3-Arlington,65 and Older,Asian,Female,43,5,0.1163
2012,3-Arlington,65 and Older,Asian,Male,23,2,0.087
2012,3-Arlington,65 and Older,Hispanic,Female,357,41,0.1148
2012,3-Arlington,65 and Older,Hispanic,Male,233,26,0.1116
2012,3-Arlington,65 and Older,Hispanic,Unknown,2,0,0
2012,3-Arlington,65 and Older,Native American,Female,11,3,0.2727
2012,3-Arlington,65 and Older,Native American,Male,8,3,0.375
2012,3-Arlington,65 and Older,Other,Female,466,29,0.0622
2012,3-Arlington,65 and Older,Other,Male,256,24,0.0938
2012,3-Arlington,65 and Older,Other,Unknown,11,0,0
2012,3-Arlington,Under 18,African American,Female,2,0,0
2012,3-Arlington,Under 18,Hispanic,Female,1,0,0
2012,3-Arlington,Under 18,Hispanic,Male,1,0,0
2012,3-Arlington,Under 18,Native American,Male,1,0,0
2012,3-Arlington,Unknown,African American,Male,1,0,0
2012,3-Arlington,Unknown,Anglo,Female,1,0,0
2012,3-Arlington,Unknown,Other,Male,1,0,0
2012,4-Tyler,18-64 with Disability,African American,Female,510,95,0.1863
2012,4-Tyler,18-64 with Disability,African American,Male,276,37,0.1341
2012,4-Tyler,18-64 with Disability,Anglo,Female,1005,166,0.1652
2012,4-Tyler,18-64 with Disability,Anglo,Male,648,88,0.1358
2012,4-Tyler,18-64 with Disability,Anglo,Unknown,2,0,0
2012,4-Tyler,18-64 with Disability,Asian,Female,1,0,0
2012,4-Tyler,18-64 with Disability,Asian,Male,1,1,1
2012,4-Tyler,18-64 with Disability,Hispanic,Female,41,1,0.0244
2012,4-Tyler,18-64 with Disability,Hispanic,Male,33,4,0.1212
2012,4-Tyler,18-64 with Disability,Native American,Female,6,4,0.6667
2012,4-Tyler,18-64 with Disability,Native American,Male,5,0,0
2012,4-Tyler,18-64 with Disability,Other,Female,106,21,0.1981
2012,4-Tyler,18-64 with Disability,Other,Male,72,7,0.0972
2012,4-Tyler,18-64 with Disability,Other,Unknown,1,0,0
2012,4-Tyler,65 and Older,African American,Female,437,94,0.2151
2012,4-Tyler,65 and Older,African American,Male,196,30,0.1531
2012,4-Tyler,65 and Older,African American,Unknown,1,0,0
2012,4-Tyler,65 and Older,Anglo,Female,1262,197,0.1561
2012,4-Tyler,65 and Older,Anglo,Male,702,115,0.1638
2012,4-Tyler,65 and Older,Anglo,Unknown,6,1,0.1667
2012,4-Tyler,65 and Older,Asian,Female,3,0,0
2012,4-Tyler,65 and Older,Hispanic,Female,19,4,0.2105
2012,4-Tyler,65 and Older,Hispanic,Male,20,4,0.2
2012,4-Tyler,65 and Older,Native American,Female,5,2,0.4
2012,4-Tyler,65 and Older,Native American,Male,1,0,0
2012,4-Tyler,65 and Older,Other,Female,127,11,0.0866
2012,4-Tyler,65 and Older,Other,Male,80,8,0.1
2012,4-Tyler,65 and Older,Other,Unknown,3,0,0
2012,4-Tyler,Under 18,Hispanic,Female,1,0,0
2012,4-Tyler,Unknown,Anglo,Female,1,0,0
2012,5-Beaumont,18-64 with Disability,African American,Female,561,134,0.2389
2012,5-Beaumont,18-64 with Disability,African American,Male,394,76,0.1929
2012,5-Beaumont,18-64 with Disability,African American,Unknown,1,0,0
2012,5-Beaumont,18-64 with Disability,Anglo,Female,772,147,0.1904
2012,5-Beaumont,18-64 with Disability,Anglo,Male,569,105,0.1845
2012,5-Beaumont,18-64 with Disability,Asian,Female,4,0,0
2012,5-Beaumont,18-64 with Disability,Asian,Male,3,1,0.3333
2012,5-Beaumont,18-64 with Disability,Hispanic,Female,34,4,0.1176
2012,5-Beaumont,18-64 with Disability,Hispanic,Male,18,3,0.1667
2012,5-Beaumont,18-64 with Disability,Native American,Female,3,1,0.3333
2012,5-Beaumont,18-64 with Disability,Native American,Male,7,4,0.5714
2012,5-Beaumont,18-64 with Disability,Other,Female,84,8,0.0952
2012,5-Beaumont,18-64 with Disability,Other,Male,80,9,0.1125
2012,5-Beaumont,65 and Older,African American,Female,360,69,0.1917
2012,5-Beaumont,65 and Older,African American,Male,218,36,0.1651
2012,5-Beaumont,65 and Older,Anglo,Female,758,136,0.1794
2012,5-Beaumont,65 and Older,Anglo,Male,481,87,0.1809
2012,5-Beaumont,65 and Older,Anglo,Unknown,2,0,0
2012,5-Beaumont,65 and Older,Asian,Female,2,0,0
2012,5-Beaumont,65 and Older,Hispanic,Female,26,5,0.1923
2012,5-Beaumont,65 and Older,Hispanic,Male,16,4,0.25
2012,5-Beaumont,65 and Older,Native American,Female,3,0,0
2012,5-Beaumont,65 and Older,Native American,Male,4,0,0
2012,5-Beaumont,65 and Older,Other,Female,105,10,0.0952
2012,5-Beaumont,65 and Older,Other,Male,64,4,0.0625
2012,5-Beaumont,65 and Older,Other,Unknown,2,0,0
2012,5-Beaumont,Under 18,African American,Female,1,0,0
2012,5-Beaumont,Under 18,African American,Male,1,0,0
2012,5-Beaumont,Under 18,Anglo,Female,1,0,0
2012,5-Beaumont,Unknown,Anglo,Female,1,1,1
2012,6-Houston,18-64 with Disability,African American,Female,1902,284,0.1493
2012,6-Houston,18-64 with Disability,African American,Male,1159,140,0.1208
2012,6-Houston,18-64 with Disability,African American,Unknown,5,1,0.2
2012,6-Houston,18-64 with Disability,Anglo,Female,1701,252,0.1481
2012,6-Houston,18-64 with Disability,Anglo,Male,1219,185,0.1518
2012,6-Houston,18-64 with Disability,Anglo,Unknown,5,0,0
2012,6-Houston,18-64 with Disability,Asian,Female,38,0,0
2012,6-Houston,18-64 with Disability,Asian,Male,46,3,0.0652
2012,6-Houston,18-64 with Disability,Hispanic,Female,518,59,0.1139
2012,6-Houston,18-64 with Disability,Hispanic,Male,420,47,0.1119
2012,6-Houston,18-64 with Disability,Hispanic,Unknown,3,0,0
2012,6-Houston,18-64 with Disability,Native American,Female,12,3,0.25
2012,6-Houston,18-64 with Disability,Native American,Male,2,0,0
2012,6-Houston,18-64 with Disability,Other,Female,294,27,0.0918
2012,6-Houston,18-64 with Disability,Other,Male,259,17,0.0656
2012,6-Houston,18-64 with Disability,Other,Unknown,15,0,0
2012,6-Houston,65 and Older,African American,Female,1625,271,0.1668
2012,6-Houston,65 and Older,African American,Male,815,110,0.135
2012,6-Houston,65 and Older,African American,Unknown,3,0,0
2012,6-Houston,65 and Older,Anglo,Female,2277,334,0.1467
2012,6-Houston,65 and Older,Anglo,Male,1312,167,0.1273
2012,6-Houston,65 and Older,Anglo,Unknown,11,0,0
2012,6-Houston,65 and Older,Asian,Female,69,8,0.1159
2012,6-Houston,65 and Older,Asian,Male,41,6,0.1463
2012,6-Houston,65 and Older,Hispanic,Female,598,71,0.1187
2012,6-Houston,65 and Older,Hispanic,Male,394,50,0.1269
2012,6-Houston,65 and Older,Hispanic,Unknown,4,0,0
2012,6-Houston,65 and Older,Native American,Female,9,1,0.1111
2012,6-Houston,65 and Older,Native American,Male,4,1,0.25
2012,6-Houston,65 and Older,Other,Female,423,36,0.0851
2012,6-Houston,65 and Older,Other,Male,249,22,0.0884
2012,6-Houston,65 and Older,Other,Unknown,14,0,0
2012,6-Houston,Under 18,African American,Male,1,0,0
2012,6-Houston,Under 18,Anglo,Male,1,0,0
2012,6-Houston,Unknown,Anglo,Female,1,0,0
2012,6-Houston,Unknown,Other,Female,1,0,0
2012,6-Houston,Unknown,Other,Male,1,0,0
2012,7-Austin,18-64 with Disability,African American,Female,642,123,0.1916
2012,7-Austin,18-64 with Disability,African American,Male,416,65,0.1563
2012,7-Austin,18-64 with Disability,African American,Unknown,2,0,0
2012,7-Austin,18-64 with Disability,Anglo,Female,1378,238,0.1727
2012,7-Austin,18-64 with Disability,Anglo,Male,946,162,0.1712
2012,7-Austin,18-64 with Disability,Anglo,Unknown,6,0,0
2012,7-Austin,18-64 with Disability,Asian,Female,14,1,0.0714
2012,7-Austin,18-64 with Disability,Asian,Male,15,1,0.0667
2012,7-Austin,18-64 with Disability,Hispanic,Female,366,48,0.1311
2012,7-Austin,18-64 with Disability,Hispanic,Male,287,62,0.216
2012,7-Austin,18-64 with Disability,Hispanic,Unknown,2,1,0.5
2012,7-Austin,18-64 with Disability,Native American,Female,10,2,0.2
2012,7-Austin,18-64 with Disability,Native American,Male,4,0,0
2012,7-Austin,18-64 with Disability,Other,Female,168,18,0.1071
2012,7-Austin,18-64 with Disability,Other,Male,145,12,0.0828
2012,7-Austin,18-64 with Disability,Other,Unknown,4,0,0
2012,7-Austin,65 and Older,African American,Female,394,69,0.1751
2012,7-Austin,65 and Older,African American,Male,248,51,0.2056
2012,7-Austin,65 and Older,African American,Unknown,1,0,0
2012,7-Austin,65 and Older,Anglo,Female,1674,272,0.1625
2012,7-Austin,65 and Older,Anglo,Male,975,177,0.1815
2012,7-Austin,65 and Older,Anglo,Unknown,4,1,0.25
2012,7-Austin,65 and Older,Asian,Female,23,2,0.087
2012,7-Austin,65 and Older,Asian,Male,10,2,0.2
2012,7-Austin,65 and Older,Hispanic,Female,337,65,0.1929
2012,7-Austin,65 and Older,Hispanic,Male,236,27,0.1144
2012,7-Austin,65 and Older,Native American,Female,7,2,0.2857
2012,7-Austin,65 and Older,Native American,Male,1,0,0
2012,7-Austin,65 and Older,Other,Female,158,15,0.0949
2012,7-Austin,65 and Older,Other,Male,107,10,0.0935
2012,7-Austin,65 and Older,Other,Unknown,5,0,0
2012,7-Austin,Under 18,Anglo,Female,1,0,0
2012,7-Austin,Under 18,Anglo,Male,1,0,0
2012,7-Austin,Under 18,Hispanic,Female,1,1,1
2012,7-Austin,Under 18,Hispanic,Male,1,0,0
2012,7-Austin,Unknown,Hispanic,Male,1,0,0
2012,7-Austin,Unknown,Other,Female,2,0,0
2012,8-San Antonio,18-64 with Disability,African American,Female,349,61,0.1748
2012,8-San Antonio,18-64 with Disability,African American,Male,235,34,0.1447
2012,8-San Antonio,18-64 with Disability,Anglo,Female,973,143,0.147
2012,8-San Antonio,18-64 with Disability,Anglo,Male,745,115,0.1544
2012,8-San Antonio,18-64 with Disability,Anglo,Unknown,2,0,0
2012,8-San Antonio,18-64 with Disability,Asian,Female,16,2,0.125
2012,8-San Antonio,18-64 with Disability,Asian,Male,9,3,0.3333
2012,8-San Antonio,18-64 with Disability,Hispanic,Female,1271,194,0.1526
2012,8-San Antonio,18-64 with Disability,Hispanic,Male,1023,141,0.1378
2012,8-San Antonio,18-64 with Disability,Hispanic,Unknown,2,0,0
2012,8-San Antonio,18-64 with Disability,Native American,Female,10,2,0.2
2012,8-San Antonio,18-64 with Disability,Native American,Male,2,1,0.5
2012,8-San Antonio,18-64 with Disability,Other,Female,176,16,0.0909
2012,8-San Antonio,18-64 with Disability,Other,Male,156,16,0.1026
2012,8-San Antonio,18-64 with Disability,Other,Unknown,5,1,0.2
2012,8-San Antonio,65 and Older,African American,Female,261,59,0.2261
2012,8-San Antonio,65 and Older,African American,Male,153,24,0.1569
2012,8-San Antonio,65 and Older,African American,Unknown,2,0,0
2012,8-San Antonio,65 and Older,Anglo,Female,1371,216,0.1575
2012,8-San Antonio,65 and Older,Anglo,Male,804,126,0.1567
2012,8-San Antonio,65 and Older,Anglo,Unknown,2,1,0.5
2012,8-San Antonio,65 and Older,Asian,Female,25,2,0.08
2012,8-San Antonio,65 and Older,Asian,Male,7,1,0.1429
2012,8-San Antonio,65 and Older,Hispanic,Female,1524,241,0.1581
2012,8-San Antonio,65 and Older,Hispanic,Male,890,128,0.1438
2012,8-San Antonio,65 and Older,Hispanic,Unknown,2,1,0.5
2012,8-San Antonio,65 and Older,Native American,Female,5,0,0
2012,8-San Antonio,65 and Older,Native American,Male,5,1,0.2
2012,8-San Antonio,65 and Older,Other,Female,237,25,0.1055
2012,8-San Antonio,65 and Older,Other,Male,174,15,0.0862
2012,8-San Antonio,65 and Older,Other,Unknown,4,0,0
2012,8-San Antonio,Under 18,Hispanic,Female,2,0,0
2012,8-San Antonio,Unknown,Anglo,Female,2,0,0
2012,8-San Antonio,Unknown,Hispanic,Female,1,0,0
