,gender_male,age_at_release,gang_affiliated,supervision_risk_score_first,education_level,dependents,prison_years,prior_arrest_episodes_felony,prior_arrest_episodes_misd,prior_arrest_episodes_violent,prior_arrest_episodes_property,prior_arrest_episodes_drug,prior_arrest_episodes_ppviolationcharges,prior_arrest_episodes_dvcharges,prior_arrest_episodes_guncharges,condition_mh_sa,condition_cog_ed,condition_other,violations_electronicmonitoring,violations_instruction,violations_failtoreport,violations_movewithoutpermission,delinquency_reports,program_attendances,residence_changes,avg_days_per_drugtest,drugtests_thc_positive,drugtests_cocaine_positive,drugtests_meth_positive,drugtests_other_positive,percent_days_employed,recidivism_within_3years
17596,1,48 or older,0,5.0,high school diploma,2,1-2 years,10,6,2,2,3,5,0,1,1,0,0,0,0,0,0,3,2,0,80.8,0.0,0.0,0.0,0.0,0.775990099,1
17597,1,28-32,1,9.0,less than hs diploma,3,1-2 years,8,6,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,166.25,0.25,0.0,0.0,0.0,1.0,1
17598,1,23-27,0,7.0,at least some college,0,1-2 years,3,2,0,0,4,0,0,1,1,0,0,0,0,0,0,3,0,0,50.6,0.0,0.0,0.0,0.0,0.0,1
17599,1,23-27,0,6.0,high school diploma,1,less than 1 year,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.399673736,0
17600,1,23-27,0,6.0,at least some college,0,more than 3 years,2,0,1,1,0,0,0,0,1,1,1,1,1,0,0,2,10,0,14.82608696,0.043478262,0.0,0.0,0.0,0.398826979,1
17602,1,18-22,1,7.0,less than hs diploma,0,more than 3 years,4,0,0,3,0,1,0,0,0,0,0,1,1,1,0,4,0,0,25.45454545,0.181818187,0.0,0.0,0.090909094,0.0,1
17605,1,18-22,0,8.0,high school diploma,0,1-2 years,8,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1
17606,1,23-27,0,7.0,less than hs diploma,3,less than 1 year,4,2,1,2,0,2,0,0,1,0,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
17607,1,28-32,0,5.0,high school diploma,1,greater than 2 to 3 years,5,1,0,3,2,0,0,0,1,1,1,1,1,0,0,0,6,3,80.33333333,0.0,0.0,0.0,0.0,1.0,1
17608,1,33-37,0,6.0,high school diploma,3,greater than 2 to 3 years,1,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,35.33333333,0.0,0.0,0.0,0.0,0.0,0
17609,1,18-22,0,9.0,less than hs diploma,0,1-2 years,2,1,0,1,1,1,0,0,1,1,0,0,1,0,1,4,10,0,191.7142857,0.285714298,0.0,0.0,0.0,0.884500745,0
17610,1,18-22,0,8.0,high school diploma,0,greater than 2 to 3 years,4,0,0,3,0,0,0,0,1,1,1,1,1,0,1,0,0,2,29.0,0.090909094,0.0,0.0,0.0,1.0,1
17611,1,48 or older,0,1.0,less than hs diploma,3,greater than 2 to 3 years,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,183.25,0.0,0.0,0.0,0.0,0.0,0
17612,1,23-27,0,6.0,high school diploma,1,less than 1 year,2,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.380102041,1
17613,1,18-22,1,10.0,less than hs diploma,1,greater than 2 to 3 years,3,1,2,1,0,0,0,0,1,1,1,0,0,0,0,4,6,0,29.2,0.400000006,0.0,0.0,0.0,0.0,1
17614,1,28-32,0,8.0,at least some college,0,less than 1 year,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,86.4,0.0,0.0,0.0,0.0,0.0,1
17615,1,23-27,0,5.0,less than hs diploma,0,more than 3 years,2,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,93.2,0.0,0.0,0.0,0.0,1.0,0
17616,1,23-27,0,7.0,less than hs diploma,3,1-2 years,3,1,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1
17617,1,23-27,1,9.0,high school diploma,0,1-2 years,2,1,0,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,14.13333333,0.0,0.0,0.0,0.0,1.0,0
17618,1,28-32,0,10.0,less than hs diploma,1,more than 3 years,4,5,0,1,4,1,0,1,1,1,0,0,1,0,0,4,10,0,29.80327869,0.032786883,0.016393442,0.0,0.0,0.744224422,0
17619,1,23-27,0,7.0,high school diploma,0,1-2 years,2,2,0,0,3,0,0,0,1,1,1,0,0,0,0,0,8,1,160.6666667,0.0,0.0,0.0,0.0,0.059128631,1
17620,1,23-27,1,7.0,less than hs diploma,1,greater than 2 to 3 years,4,2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
17621,1,43-47,0,3.0,high school diploma,3,1-2 years,6,5,0,0,4,0,0,0,1,1,0,0,0,0,0,0,5,0,47.28571429,0.142857149,0.0,0.0,0.0,0.643504532,0
17622,1,28-32,0,7.0,high school diploma,3,greater than 2 to 3 years,6,6,3,4,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.081944444,1
17623,0,28-32,0,6.0,less than hs diploma,2,less than 1 year,8,1,0,3,0,4,0,1,1,1,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1
17624,1,23-27,1,7.0,at least some college,1,more than 3 years,3,1,2,1,0,0,0,1,1,1,1,0,0,0,0,2,7,0,16.36,0.039999999,0.0,0.0,0.0,0.0,1
17625,1,18-22,0,10.0,less than hs diploma,2,less than 1 year,4,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,128.3333333,0.333333343,0.0,0.0,0.0,0.0,1
17626,0,33-37,0,10.0,high school diploma,3,1-2 years,10,1,0,5,1,5,0,0,1,1,0,0,1,0,1,4,10,2,33.53846154,0.0,0.0,0.07692308,0.07692308,0.798165138,1
17627,1,18-22,0,10.0,high school diploma,3,1-2 years,6,0,1,3,2,1,0,1,1,1,1,1,0,0,0,0,6,1,24.66666667,0.166666672,0.0,0.0,0.0,0.0,1
17628,1,33-37,1,7.0,less than hs diploma,3,greater than 2 to 3 years,10,6,3,0,5,0,1,0,1,1,0,0,0,0,0,4,1,3,17.0,0.0,0.0,0.071428575,0.071428575,0.0,1
17629,1,33-37,0,4.0,less than hs diploma,3,1-2 years,5,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
17630,1,23-27,0,6.0,less than hs diploma,0,less than 1 year,5,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,10,0,41.125,0.0,0.0,0.0,0.0,0.996960486,1
17631,1,23-27,1,6.0,high school diploma,1,less than 1 year,2,4,1,2,2,2,0,0,1,0,0,0,1,0,1,2,0,0,109.2222222,0.222222224,0.0,0.0,0.0,0.548321465,1
17632,0,33-37,0,6.0,less than hs diploma,3,1-2 years,5,1,0,0,3,1,0,0,1,0,0,0,1,0,0,3,10,0,61.04761905,0.0,0.0,0.095238097,0.0,0.18174727,0
17633,1,28-32,0,6.0,less than hs diploma,1,greater than 2 to 3 years,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,171.25,0.0,0.0,0.0,0.0,0.762043796,0
17634,1,28-32,0,6.0,less than hs diploma,2,1-2 years,2,2,0,0,2,0,0,1,1,1,0,0,0,0,0,2,6,0,77.71428571,0.0,0.0,0.142857149,0.0,0.862132353,1
17635,1,18-22,0,8.0,less than hs diploma,0,less than 1 year,5,3,0,0,4,2,0,1,1,0,0,0,1,0,0,0,7,0,47.83333333,0.166666672,0.0,0.0,0.0,0.480836237,1
17636,0,43-47,0,8.0,high school diploma,3,greater than 2 to 3 years,10,6,3,5,3,1,1,1,1,1,0,0,0,0,0,0,4,0,34.66666667,0.0,0.333333343,0.0,0.0,0.0,0
17638,1,18-22,0,9.0,high school diploma,0,greater than 2 to 3 years,3,2,1,0,3,0,0,1,1,1,1,0,0,0,0,0,7,3,45.71428571,0.0,0.0,0.0,0.0,0.563541667,1
17639,1,48 or older,0,4.0,high school diploma,1,more than 3 years,10,2,3,5,0,1,0,0,1,0,0,1,0,0,0,0,6,0,17.76,0.0,0.0,0.0,0.0,1.0,0
17640,1,33-37,0,4.0,at least some college,0,greater than 2 to 3 years,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,194.0,0.0,0.0,0.0,0.0,1.0,0
17641,1,38-42,0,5.0,less than hs diploma,0,1-2 years,8,3,2,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
17642,1,33-37,0,4.0,less than hs diploma,3,less than 1 year,8,5,0,4,2,2,1,0,0,0,1,0,0,0,0,0,0,2,126.25,0.0,0.0,0.0,0.0,0.00990099,1
17643,1,18-22,1,7.0,less than hs diploma,3,greater than 2 to 3 years,2,2,1,1,0,0,0,0,1,1,1,1,1,1,0,4,5,1,65.25,0.375,0.0,0.0,0.0,0.0,1
17645,0,23-27,0,8.0,high school diploma,1,1-2 years,4,0,0,0,2,2,0,0,1,1,0,0,1,0,0,4,6,0,34.0,0.0,0.0,0.0,0.0,0.0,1
17646,1,33-37,0,9.0,less than hs diploma,1,1-2 years,10,4,0,4,5,1,0,0,1,1,0,0,0,0,0,0,6,0,12.82352941,0.0,0.05882353,0.0,0.05882353,0.0,1
17647,1,18-22,0,7.0,high school diploma,0,greater than 2 to 3 years,3,1,0,2,0,1,0,0,0,1,1,1,1,0,0,4,0,0,7.939393939,0.0,0.0,0.0,0.0,0.938931298,1
17648,1,18-22,1,7.0,less than hs diploma,0,1-2 years,2,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,1
17649,1,18-22,0,7.0,less than hs diploma,2,1-2 years,1,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,121.3333333,0.0,0.0,0.0,0.0,0.0,1
17650,1,23-27,0,6.0,at least some college,1,greater than 2 to 3 years,5,2,1,1,1,4,0,0,1,1,1,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.101214575,1
17651,1,18-22,0,1.0,high school diploma,1,less than 1 year,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,30.18181818,0.181818187,0.0,0.0,0.0,0.0,0
17652,1,28-32,1,8.0,less than hs diploma,3,less than 1 year,10,6,2,5,4,5,0,1,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1
17653,1,23-27,0,6.0,high school diploma,0,1-2 years,6,1,0,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,67.53333333,0.0,0.0,0.0,0.0,0.784797631,0
17654,1,38-42,1,4.0,high school diploma,0,greater than 2 to 3 years,10,6,2,3,2,5,1,0,1,0,0,0,1,1,0,3,0,2,75.54545455,0.0,0.0,0.0,0.0,0.0,1
17655,1,28-32,0,5.0,at least some college,3,more than 3 years,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,4,0,1,122.4545455,0.090909094,0.0,0.0,0.0,0.190051967,0
17656,1,33-37,0,5.0,less than hs diploma,2,more than 3 years,4,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,3,1,146.25,0.0,0.0,0.0,0.0,1.0,0
17657,0,38-42,0,6.0,high school diploma,3,less than 1 year,4,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,10,0,21.59090909,0.0,0.0,0.0,0.045454547,0.938947368,1
17658,1,28-32,0,10.0,less than hs diploma,0,1-2 years,5,1,0,4,2,0,0,0,1,1,0,0,0,0,1,4,7,3,21.26666667,0.200000003,0.0,0.0,0.06666667,0.332288401,1
17659,1,18-22,1,7.0,high school diploma,0,greater than 2 to 3 years,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,4,10,0,103.625,0.375,0.0,0.0,0.0,0.205066345,0
17660,1,23-27,1,8.0,less than hs diploma,2,1-2 years,7,4,1,5,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
17661,1,23-27,0,6.0,high school diploma,0,more than 3 years,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,162.0,0.200000003,0.0,0.0,0.0,0.17037037,1
17662,1,23-27,0,10.0,high school diploma,1,greater than 2 to 3 years,2,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.908221797,1
17663,1,23-27,1,8.0,less than hs diploma,1,greater than 2 to 3 years,5,1,2,1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,18.16666667,0.0,0.0,0.0,0.0,0.0,1
17664,1,38-42,0,5.0,less than hs diploma,3,1-2 years,2,1,0,2,0,1,0,0,0,1,1,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
17665,1,23-27,0,8.0,high school diploma,3,less than 1 year,2,6,0,5,0,1,0,0,1,0,1,0,0,0,0,0,1,2,17.25,0.050000001,0.0,0.0,0.0,0.756521739,0
17666,1,18-22,1,7.0,less than hs diploma,0,greater than 2 to 3 years,3,0,1,2,0,0,0,0,0,1,1,1,1,1,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.736842105,1
17667,1,23-27,1,8.0,less than hs diploma,1,less than 1 year,5,6,0,0,4,5,0,0,1,0,0,0,1,0,0,4,0,0,239.0,0.333333343,0.333333343,0.333333343,0.0,0.0,1
17668,1,28-32,0,5.0,less than hs diploma,1,1-2 years,9,6,3,0,5,4,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.991169978,0
17669,1,43-47,0,2.0,high school diploma,2,less than 1 year,10,6,3,5,5,4,0,1,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
17670,1,23-27,1,6.0,high school diploma,1,1-2 years,6,6,3,1,0,2,0,0,0,0,0,0,0,0,0,4,2,1,18.77777778,0.0,0.111111112,0.0,0.0,1.0,0
17671,1,33-37,1,9.0,at least some college,3,more than 3 years,9,5,0,5,3,2,0,0,0,1,0,0,1,0,1,4,0,0,113.5833333,0.166666672,0.0,0.0,0.0,0.294937638,0
17672,1,28-32,0,6.0,at least some college,3,1-2 years,7,6,1,4,0,3,1,0,0,1,0,0,0,0,0,0,0,0,258.0,0.0,0.0,0.0,0.0,0.0,1
17673,1,23-27,1,10.0,less than hs diploma,1,1-2 years,2,3,1,0,2,1,1,1,1,1,1,1,1,0,0,4,10,0,8.236842105,0.157894731,0.0,0.0,0.0,0.0,1
17674,1,23-27,0,6.0,less than hs diploma,1,less than 1 year,2,3,1,1,2,1,0,0,1,0,0,0,0,0,0,0,6,3,72.42857143,0.047619049,0.0,0.0,0.0,0.367521368,1
17675,1,23-27,1,9.0,high school diploma,2,1-2 years,7,3,3,2,2,1,0,1,0,1,0,0,0,0,0,1,10,3,38.5,0.200000003,0.100000001,0.0,0.0,1.0,1
17676,1,43-47,0,4.0,high school diploma,1,1-2 years,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
17678,1,28-32,0,5.0,high school diploma,2,1-2 years,3,2,0,1,2,1,0,0,1,0,0,0,0,0,0,3,10,3,82.0,0.200000003,0.0,0.0,0.200000003,0.392682927,1
17679,1,28-32,1,10.0,high school diploma,2,1-2 years,4,6,0,0,5,5,1,0,1,0,0,0,1,0,0,0,0,0,49.4,0.079999998,0.0,0.039999999,0.039999999,1.0,0
17680,1,18-22,1,10.0,high school diploma,3,1-2 years,6,1,1,2,1,3,1,0,1,1,1,0,0,0,0,0,0,1,136.6666667,0.166666672,0.0,0.0,0.0,0.0,1
17681,0,28-32,0,5.0,less than hs diploma,2,less than 1 year,4,6,0,3,2,4,0,0,1,0,0,0,0,0,1,0,5,1,9.181818182,0.0,0.0,0.0,0.181818187,0.544554455,0
17682,1,23-27,1,8.0,high school diploma,2,greater than 2 to 3 years,2,5,1,3,1,0,1,0,1,0,1,0,0,1,0,0,10,2,117.7142857,0.142857149,0.142857149,0.0,0.0,0.969660194,0
17683,1,23-27,1,9.0,high school diploma,1,1-2 years,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,4,10,1,211.5,0.5,0.0,0.0,0.0,0.0,1
17684,1,28-32,0,10.0,high school diploma,0,more than 3 years,5,3,1,2,3,3,0,0,0,0,0,0,0,0,0,0,5,1,43.0,0.5,0.0,0.0,0.0,0.802325581,0
17685,1,23-27,1,6.0,high school diploma,1,more than 3 years,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,46.83333333,0.0,0.0,0.0,0.0,0.8113879,1
17686,1,23-27,0,8.0,less than hs diploma,0,1-2 years,6,4,1,2,1,5,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.198257081,1
17687,1,28-32,0,8.0,less than hs diploma,1,1-2 years,5,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,9,3,27.6744186,0.0,0.0,0.046511628,0.0,0.149579832,1
17688,1,43-47,0,4.0,less than hs diploma,3,greater than 2 to 3 years,4,1,0,1,1,2,0,0,1,1,1,0,1,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
17689,0,28-32,0,5.0,less than hs diploma,3,less than 1 year,5,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.155672823,1
17690,1,48 or older,0,4.0,less than hs diploma,3,more than 3 years,5,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.040616246,1
17691,1,23-27,1,6.0,high school diploma,3,greater than 2 to 3 years,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0
17692,1,23-27,0,6.0,less than hs diploma,0,more than 3 years,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,29.6,0.100000001,0.0,0.0,0.0,0.385135135,0
17693,1,38-42,0,6.0,less than hs diploma,1,1-2 years,10,6,1,5,4,3,0,0,1,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.858757062,1
17694,0,28-32,0,5.0,at least some college,1,greater than 2 to 3 years,3,6,3,0,0,0,1,0,1,1,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.137614679,0
17695,1,38-42,0,6.0,high school diploma,3,less than 1 year,6,4,3,1,0,3,0,0,1,0,1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.991624791,1
17696,1,23-27,0,5.0,at least some college,1,greater than 2 to 3 years,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,10,3,23.77142857,0.057142857,0.0,0.0,0.0,0.840144231,0
17697,1,18-22,0,7.0,high school diploma,0,more than 3 years,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,130.5,0.0,0.0,0.0,0.0,0.823754789,0
17698,1,23-27,1,5.0,less than hs diploma,3,less than 1 year,3,2,0,2,1,1,0,1,0,1,0,0,1,1,0,4,0,0,42.71428571,0.0,0.142857149,0.0,0.0,0.0,1
17699,1,23-27,1,7.0,less than hs diploma,3,greater than 2 to 3 years,5,4,2,0,2,2,0,1,1,1,1,0,0,0,0,0,0,3,477.0,0.5,0.0,0.0,0.0,0.858490566,0
17700,1,23-27,1,6.0,at least some college,2,less than 1 year,4,3,0,0,3,3,0,1,1,0,0,1,1,1,0,4,5,1,53.9,0.0,0.0,0.0,0.0,0.0,1
17701,1,23-27,0,6.0,less than hs diploma,2,1-2 years,7,6,3,1,0,0,1,0,1,1,0,0,0,0,0,0,7,3,78.86666667,0.0,0.0,0.0,0.0,0.174133559,1
17702,1,33-37,0,6.0,less than hs diploma,3,more than 3 years,6,1,0,2,3,1,1,1,1,1,0,0,0,0,1,0,2,0,53.0,0.125,0.125,0.0,0.0,0.0,1
17703,1,23-27,1,9.0,less than hs diploma,1,more than 3 years,3,1,0,2,0,1,0,0,1,1,1,1,1,0,1,3,6,0,57.0,0.200000003,0.0,0.0,0.400000006,1.0,0
17704,1,23-27,0,9.0,high school diploma,1,1-2 years,4,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,73.0,0.0,0.0,0.0,0.0,0.0,1
17705,1,23-27,1,8.0,high school diploma,3,more than 3 years,4,3,1,1,1,2,0,1,1,1,0,0,0,0,0,0,2,0,109.6,0.200000003,0.0,0.0,0.0,0.060218978,1
17706,0,18-22,0,9.0,high school diploma,0,less than 1 year,5,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.154205607,1
17707,1,33-37,0,1.0,high school diploma,0,1-2 years,3,0,0,3,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,0.999045802,0
17708,1,18-22,0,8.0,less than hs diploma,2,1-2 years,4,1,0,4,0,1,0,0,0,1,1,0,0,0,0,4,0,0,51.83333333,0.166666672,0.0,0.0,0.0,0.855305466,1
17709,1,23-27,0,4.0,high school diploma,2,less than 1 year,3,6,3,2,0,5,1,0,1,0,0,0,1,1,1,4,0,0,587.0,1.0,0.0,0.0,0.0,0.594548552,1
17710,0,23-27,0,9.0,high school diploma,0,greater than 2 to 3 years,3,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,46.45454545,0.0,0.0,0.0,0.0,0.845401174,0
17711,1,38-42,0,5.0,high school diploma,1,less than 1 year,5,4,0,2,2,3,1,1,1,0,0,0,0,0,0,0,10,1,15.0,0.0,0.0,0.181818187,0.090909094,1.0,1
17712,0,23-27,0,7.0,high school diploma,1,1-2 years,5,6,0,5,0,1,0,0,0,0,0,0,1,0,1,0,10,0,196.8,0.200000003,0.200000003,0.0,0.200000003,0.0,1
17713,1,43-47,0,3.0,high school diploma,3,more than 3 years,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,2,29.975,0.0,0.0,0.0,0.0,1.0,0
17714,1,18-22,0,7.0,less than hs diploma,1,less than 1 year,7,6,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
17715,1,23-27,1,9.0,less than hs diploma,1,less than 1 year,6,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,3,2,15.59090909,0.090909094,0.0,0.0,0.0,0.0,1
17716,1,23-27,1,9.0,high school diploma,0,greater than 2 to 3 years,5,3,0,3,2,4,0,0,1,1,0,1,1,0,0,0,8,1,8.076923077,0.0,0.0,0.0,0.0,0.361904762,1
17717,1,23-27,0,6.0,high school diploma,0,greater than 2 to 3 years,1,6,1,1,2,2,0,0,1,0,1,0,0,0,0,0,6,3,29.16666667,0.0,0.0,0.0,0.0,1.0,0
17718,1,18-22,0,8.0,high school diploma,0,less than 1 year,6,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,41.0,0.200000003,0.0,0.0,0.0,0.0,1
17720,1,33-37,0,7.0,less than hs diploma,3,1-2 years,6,4,0,0,5,4,0,1,0,1,0,0,0,0,1,4,0,1,49.6,0.0,0.0,0.0,0.0,1.0,0
17721,1,33-37,0,5.0,less than hs diploma,3,less than 1 year,10,6,3,3,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1
17722,1,28-32,0,9.0,at least some college,0,1-2 years,7,2,2,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,9.18,0.0,0.0,0.0,0.0,0.912854031,0
17723,1,28-32,0,9.0,high school diploma,3,1-2 years,5,1,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.229623824,1
17724,1,18-22,0,7.0,high school diploma,0,more than 3 years,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,4,0,2,17.82857143,0.028571429,0.028571429,0.0,0.0,0.551282051,1
17725,1,48 or older,0,4.0,high school diploma,3,more than 3 years,5,6,3,1,0,5,0,0,0,1,1,0,0,0,0,4,0,3,85.2,0.0,0.0,0.0,0.0,0.028755869,0
17726,1,43-47,0,6.0,less than hs diploma,0,more than 3 years,10,6,1,5,1,3,0,0,1,1,1,0,0,0,0,4,5,0,11.13333333,0.053333335,0.146666661,0.0,0.0,0.0,1
17727,1,18-22,0,6.0,high school diploma,3,greater than 2 to 3 years,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,257.6666667,0.0,0.0,0.0,0.0,0.486416559,1
17728,1,18-22,1,9.0,less than hs diploma,0,less than 1 year,6,3,0,4,0,4,0,0,0,0,1,0,0,0,0,0,1,3,18.77777778,0.0,0.0,0.0,0.0,0.786982249,1
17729,0,18-22,0,6.0,less than hs diploma,1,greater than 2 to 3 years,1,4,1,2,2,1,0,0,1,1,1,0,0,0,0,0,6,3,18.09375,0.0,0.0,0.0,0.0,1.0,0
17730,1,23-27,1,6.0,high school diploma,0,greater than 2 to 3 years,4,5,0,3,2,4,0,0,1,1,1,1,0,0,0,2,2,0,19.94117647,0.029411765,0.0,0.088235296,0.0,0.293510324,1
17731,1,28-32,0,4.0,high school diploma,2,less than 1 year,2,6,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,59.0,0.0,0.0,0.0,0.0,0.497175141,0
17732,1,18-22,0,8.0,high school diploma,0,1-2 years,6,2,0,4,0,3,0,1,1,0,0,0,1,0,1,4,10,0,275.0,1.0,0.0,0.0,0.0,0.0,1
17733,1,28-32,0,5.0,less than hs diploma,3,less than 1 year,3,2,1,0,3,2,0,0,1,0,0,0,0,0,0,0,5,0,120.25,0.0,0.0,0.0,0.0,1.0,1
17734,1,28-32,0,9.0,less than hs diploma,1,greater than 2 to 3 years,10,6,1,4,5,4,1,0,1,1,0,0,0,0,0,0,10,3,12.05405405,0.081081077,0.0,0.0,0.0,0.678251121,1
17735,1,23-27,0,7.0,high school diploma,1,more than 3 years,4,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,6,0,35.7,0.0,0.0,0.0,0.0,0.0,0
17736,1,23-27,0,9.0,less than hs diploma,2,less than 1 year,2,4,2,1,1,3,0,1,1,0,0,0,1,1,0,0,2,0,14.30769231,0.15384616,0.0,0.0,0.0,0.798387097,1
17737,1,23-27,1,7.0,high school diploma,0,less than 1 year,6,2,0,2,0,3,0,0,1,0,0,0,1,1,0,4,10,3,45.92,0.079999998,0.0,0.039999999,0.0,0.109756098,0
17738,1,38-42,0,5.0,less than hs diploma,2,more than 3 years,10,1,0,5,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.001020408,1
17739,1,23-27,0,9.0,less than hs diploma,2,1-2 years,10,1,0,5,0,5,0,1,0,1,0,0,1,1,0,2,10,0,102.5,0.75,0.0,0.0,0.0,0.0,1
17740,1,18-22,1,6.0,less than hs diploma,0,greater than 2 to 3 years,3,3,0,3,2,1,0,0,1,1,1,0,0,0,1,4,5,3,22.6,0.200000003,0.0,0.0,0.0,0.592920354,1
17741,1,38-42,1,6.0,high school diploma,2,1-2 years,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
17742,1,18-22,1,9.0,less than hs diploma,0,more than 3 years,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,39.25,0.0,0.0,0.0,0.0,0.815286624,0
17743,1,33-37,0,4.0,less than hs diploma,3,less than 1 year,4,6,3,3,2,3,1,0,1,0,0,0,0,0,1,0,8,1,51.91666667,0.0,0.0,0.0,0.0,0.754414125,1
