,gender_male,gang_affiliated,supervision_risk_score_first,dependents,prior_arrest_episodes_felony,prior_arrest_episodes_misd,prior_arrest_episodes_violent,prior_arrest_episodes_property,prior_arrest_episodes_drug,prior_arrest_episodes_ppviolationcharges,prior_arrest_episodes_dvcharges,prior_arrest_episodes_guncharges,condition_mh_sa,condition_cog_ed,condition_other,violations_electronicmonitoring,violations_instruction,violations_failtoreport,violations_movewithoutpermission,delinquency_reports,program_attendances,residence_changes,avg_days_per_drugtest,drugtests_thc_positive,drugtests_cocaine_positive,drugtests_meth_positive,drugtests_other_positive,percent_days_employed,recidivism_within_3years,age_at_release_18-22,age_at_release_23-27,age_at_release_28-32,age_at_release_33-37,age_at_release_38-42,age_at_release_43-47,age_at_release_48 or older,education_level_at least some college,education_level_high school diploma,education_level_less than hs diploma,prison_years_1-2 years,prison_years_greater than 2 to 3 years,prison_years_less than 1 year,prison_years_more than 3 years
21366,1,0,5.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,0,0,361.5,0.0,0.0,0.0,0.0,0.923928077,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
21367,1,1,9.0,3,9,1,1,0,5,0,0,1,1,0,0,0,0,0,0,0,0,2,293.8,0.200000003,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
21368,1,0,7.0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
21369,1,0,7.0,1,5,1,0,2,1,3,0,0,1,0,0,0,0,0,1,0,0,0,347.3333333,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
21370,1,1,6.0,0,7,6,1,3,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
21371,0,0,4.0,2,3,6,1,5,1,1,1,0,1,1,0,0,0,0,1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
21372,1,0,8.0,0,2,6,0,2,5,3,0,0,1,0,0,0,0,0,0,0,0,0,10.25,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
21373,1,0,10.0,0,6,3,0,5,1,3,0,0,1,1,0,0,0,0,0,0,0,2,224.2,0.200000003,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
21374,1,0,5.0,1,5,1,3,0,0,3,1,0,0,0,0,0,0,0,1,4,0,0,110.0,0.333333343,0.333333343,0.333333343,0.0,0.527272727,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21375,1,0,3.0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,362.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
21376,1,0,10.0,1,5,1,0,1,3,1,0,0,1,0,0,0,0,0,0,0,4,0,104.875,0.125,0.0,0.0,0.0,0.088200238,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21377,1,0,1.0,1,10,6,0,5,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
21378,0,0,4.0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.961038961,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
21379,0,0,2.0,3,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,160.0,0.0,0.0,0.0,0.0,0.875,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
21380,0,0,5.0,2,6,4,1,3,4,1,0,0,1,0,0,0,0,0,0,0,6,3,15.53333333,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
21381,1,0,7.0,3,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,11.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21382,1,1,5.0,0,5,3,1,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
21383,1,0,3.0,3,2,4,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,446.0,0.0,0.0,0.0,0.0,0.482810164,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
21384,1,0,4.0,0,3,5,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,71.26666667,0.0,0.0,0.0,0.0,0.797006548,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
21385,0,0,4.0,0,4,4,0,4,0,1,0,0,1,1,0,0,0,0,0,0,4,0,15.375,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
21386,0,0,6.0,3,7,1,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,75.33333333,0.0,0.0,0.0,0.0,0.818584071,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21387,0,0,2.0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
21388,1,0,7.0,3,2,0,0,0,2,0,0,1,1,0,1,0,0,0,0,4,10,0,9.725,0.100000001,0.0,0.0,0.025,0.321336761,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
21389,1,0,7.0,0,2,3,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,63.2,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
21390,0,0,7.0,3,1,4,0,0,0,1,0,0,1,1,0,0,0,1,1,3,2,0,59.63636364,0.272727281,0.0,0.090909094,0.0,0.019817073,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
21391,1,0,7.0,0,10,1,2,5,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
21392,1,0,9.0,1,4,6,0,0,4,4,0,0,1,1,0,0,1,1,1,4,10,1,13.93939394,0.121212125,0.0,0.0,0.0,0.089130435,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
21393,0,0,8.0,0,10,6,0,5,2,5,0,0,0,0,0,0,0,0,0,0,1,3,17.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
21394,1,1,9.0,3,5,2,0,1,4,2,0,1,1,1,1,0,0,0,0,0,0,0,104.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
21395,1,0,3.0,3,3,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,10,0,219.8571429,0.0,0.0,0.0,0.0,0.415854451,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
21396,1,1,7.0,2,2,0,1,0,0,0,0,0,0,1,1,1,1,0,1,4,6,1,47.0,0.166666672,0.0,0.0,0.0,0.854609929,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
21397,0,0,6.0,2,5,0,0,0,3,3,0,0,1,1,0,0,1,1,0,2,0,0,42.0625,0.0,0.0,0.125,0.0,0.671619614,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
21398,0,0,6.0,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3,2,2,13.51724138,0.068965517,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21399,1,0,6.0,0,3,4,0,0,4,4,0,0,1,1,0,0,0,0,0,0,4,0,45.72727273,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
21400,1,0,9.0,1,10,2,1,5,5,5,0,1,1,1,0,0,0,0,0,0,0,1,170.0,0.0,0.0,0.0,0.0,0.850588235,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
21401,1,0,8.0,1,2,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
21402,0,0,2.0,0,3,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.997522709,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
21403,1,0,2.0,0,10,6,0,5,5,5,0,0,1,0,0,0,0,0,0,3,1,0,25.88888889,0.111111112,0.111111112,0.0,0.0,0.643776824,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
21404,1,0,6.0,0,4,6,0,2,4,5,0,0,0,0,0,0,0,0,0,1,0,0,374.5,0.0,0.0,0.0,0.0,0.32576769,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21405,1,0,9.0,3,6,1,0,1,3,2,0,0,1,0,1,0,0,0,0,0,6,0,42.2,0.200000003,0.0,0.0,0.0,0.725118483,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
21406,0,0,9.0,0,4,1,0,3,2,0,0,1,1,1,0,0,0,0,0,0,6,0,41.46666667,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
21407,0,0,8.0,3,5,5,0,2,1,3,0,0,1,1,0,0,0,0,0,0,1,0,45.5,0.0,0.5,0.0,0.5,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21408,1,1,7.0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,4,0,46.92857143,0.071428575,0.142857149,0.0,0.0,0.143074581,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
21409,1,0,7.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,10,2,154.125,0.0,0.0,0.0,0.0,0.238442822,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
21410,1,1,8.0,2,5,6,0,5,4,0,0,0,1,0,0,0,0,0,0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
21411,0,0,7.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,40.0,0.0,0.0,0.0,0.0,0.971153846,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
21412,1,0,6.0,1,5,5,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,90.5,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
21413,1,0,3.0,0,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,361.3333333,0.0,0.0,0.0,0.0,0.954797048,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
21414,0,0,4.0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,62.95833333,0.0,0.0,0.0,0.0,0.998676373,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
21415,0,0,8.0,0,2,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21416,1,0,6.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,97.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
21417,1,1,10.0,0,4,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,2,3,365.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
21418,1,0,5.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,56.125,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
21419,1,0,6.0,0,5,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21420,1,1,9.0,1,5,0,0,0,1,3,0,0,1,0,0,0,1,1,1,3,6,3,48.85714286,0.285714298,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
21421,1,0,5.0,3,9,3,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21422,1,0,8.0,0,3,5,1,2,1,3,0,0,1,1,0,0,0,0,0,2,8,0,50.4,0.0,0.200000003,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
21423,1,1,10.0,1,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,2,9,2,9.461538462,0.192307696,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
21424,1,0,1.0,3,7,6,3,5,3,3,1,1,0,0,0,0,0,0,0,0,0,3,79.33333333,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21425,1,0,9.0,2,2,6,2,3,3,5,1,0,0,1,1,0,1,0,1,3,0,0,65.33333333,0.166666672,0.166666672,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
21426,1,0,8.0,0,4,5,0,5,1,2,0,0,0,0,0,0,0,0,0,4,0,0,371.0,1.0,0.0,0.0,0.0,0.74393531,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
21427,1,0,9.0,2,8,6,1,1,5,2,0,1,1,1,1,0,0,0,0,0,0,0,8.2,0.200000003,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
21428,1,1,8.0,0,7,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
21429,1,0,8.0,1,4,2,0,2,2,2,0,1,0,1,0,0,0,1,1,2,0,0,24.29411765,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21430,1,0,9.0,0,5,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,2,0,27.5,0.5,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
21431,1,0,3.0,1,1,6,3,1,1,0,1,1,1,1,0,0,0,0,0,1,10,0,60.28571429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
21432,1,1,7.0,3,6,4,1,0,2,4,0,0,1,1,1,0,0,0,0,0,10,1,19.7,0.0,0.0,0.0,0.0,0.373096447,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
21433,0,0,7.0,0,10,5,2,5,4,2,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
21434,0,0,6.0,2,6,6,1,5,2,5,0,0,0,0,0,0,0,0,0,0,5,2,13.28571429,0.035714287,0.0,0.0,0.0,0.833333333,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21435,1,0,8.0,3,4,2,2,2,1,1,1,1,0,1,1,0,0,0,0,3,10,0,37.7,0.200000003,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
21436,0,0,1.0,0,3,3,2,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,56.33333333,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
21437,1,1,6.0,1,2,0,0,2,0,0,0,0,1,1,0,0,1,0,1,4,3,0,19.44444444,0.027777778,0.0,0.055555556,0.0,0.242857143,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
21438,1,0,6.0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,4,10,1,8.588832487,0.005076142,0.0,0.0,0.0,0.945626478,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
21439,0,0,4.0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,56.14285714,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
21440,1,0,6.0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,1,20.5,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
21441,1,0,7.0,3,4,1,0,3,1,2,0,0,1,1,1,0,1,0,1,0,2,3,28.6,0.050000001,0.0,0.150000006,0.050000001,0.501748252,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
21442,1,0,9.0,1,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,12.875,0.125,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
21443,1,0,4.0,2,5,6,3,3,2,5,1,0,0,0,1,1,0,0,0,0,1,0,111.0,0.0,0.0,0.333333343,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
21444,1,1,10.0,0,10,1,3,3,3,3,0,1,0,0,0,1,0,0,1,3,6,0,19.2,0.100000001,0.0,0.0,0.0,0.901041667,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
21445,0,0,6.0,3,3,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21446,0,0,8.0,3,5,0,0,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,17.45454545,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
21447,0,0,6.0,1,5,3,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.010416667,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
21448,0,0,10.0,2,10,5,0,5,1,5,0,1,1,1,0,0,0,0,0,0,10,3,51.31578947,0.0,0.0,0.0,0.0,0.982564103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
21449,1,0,6.0,3,0,5,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.991869919,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21450,1,0,6.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,53.9375,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
21451,1,0,4.0,0,8,6,1,2,1,5,0,0,1,0,1,0,1,0,1,0,0,0,47.41666667,0.083333336,0.0,0.0,0.0,0.869947276,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
21452,1,0,5.0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27.46153846,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
21453,1,0,9.0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,33.06666667,0.06666667,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
21454,0,0,6.0,1,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,6,2,109.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21455,1,0,5.0,0,2,3,0,0,3,2,0,0,1,0,0,0,0,0,1,0,0,2,493.3333333,0.0,0.0,0.0,0.0,0.083108108,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21456,1,0,6.0,3,10,6,3,5,2,5,1,1,1,0,0,0,0,0,0,0,0,0,300.5,0.0,0.0,0.0,0.0,0.09484193,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
21457,1,1,8.0,3,8,6,1,0,5,5,0,0,1,0,0,0,0,0,0,2,6,2,34.4,0.0,0.0,0.0,0.0,0.88372093,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21458,1,0,2.0,0,2,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,76.5,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
21459,1,0,6.0,0,10,5,1,5,2,2,0,0,1,1,0,0,0,0,0,0,7,2,907.0,0.5,0.0,0.0,0.0,0.471885336,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
21460,0,0,10.0,2,10,6,2,5,0,5,0,1,1,1,0,0,1,1,1,1,5,2,42.26666667,0.0,0.033333335,0.0,0.0,0.457413249,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
21461,1,1,6.0,0,3,6,1,5,1,1,1,0,1,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.817757009,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
21462,1,0,9.0,0,10,6,0,5,4,5,0,1,0,0,0,1,0,0,0,3,8,2,13.85,0.0,0.0,0.025,0.0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
21463,1,0,7.0,1,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21464,1,0,7.0,3,10,5,1,5,0,0,1,0,1,0,1,1,1,1,0,0,2,1,45.3,0.200000003,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21465,1,0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21.12,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
21466,1,0,3.0,3,1,6,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,171.4,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
21467,1,0,4.0,0,7,5,1,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,136.0,0.0,0.0,0.0,0.0,0.085784314,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
21468,1,0,6.0,1,10,2,2,5,1,5,0,1,1,1,0,0,0,0,0,2,0,1,99.6,0.0,0.200000003,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
21469,1,0,4.0,0,10,6,2,5,3,3,0,0,0,0,0,0,0,1,1,4,0,0,152.0,0.0,0.0,0.0,0.0,0.666666667,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
21470,1,0,3.0,3,3,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21471,1,0,6.0,0,3,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,78.0,0.0,0.0,0.0,0.0,0.474358974,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21472,1,1,8.0,0,2,1,1,1,0,0,0,0,0,1,1,1,1,0,0,4,1,2,12.68518519,0.037037037,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
21473,1,0,8.0,2,6,6,3,0,3,2,1,0,1,1,0,0,0,0,0,0,6,0,29.1,0.0,0.0,0.0,0.0,0.158075601,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21474,1,0,9.0,0,2,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
21475,1,0,7.0,0,2,3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,9,1,87.0,0.5,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
21476,1,0,7.0,1,10,4,0,5,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21477,1,0,3.0,2,3,3,0,1,2,1,0,0,1,0,0,0,0,0,0,0,4,0,52.33333333,0.0,0.0,0.0,0.0,0.936305732,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
21478,1,0,5.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,20.0,0.0,0.0,0.0,0.0,0.996153846,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21479,1,0,1.0,1,10,3,1,4,5,3,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21480,1,0,6.0,1,2,6,1,1,2,3,1,1,1,1,0,0,0,0,0,1,2,0,166.25,0.5,0.25,0.0,0.0,0.989473684,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
21481,1,1,5.0,3,1,6,2,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
21482,1,0,10.0,1,10,5,1,5,1,5,0,1,0,1,0,0,0,0,0,0,0,1,23.7,0.200000003,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
21483,1,1,6.0,0,3,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,8,1,12.55555556,0.111111112,0.0,0.222222224,0.0,0.734513274,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21484,1,0,3.0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.714285714,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
21485,1,0,6.0,1,10,4,1,3,5,5,0,0,1,0,1,0,0,0,0,4,0,0,79.0,0.0,0.0,0.0,0.0,0.962025316,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21486,1,1,8.0,0,2,3,0,3,0,0,0,0,0,1,0,1,1,0,0,4,6,1,13.94736842,0.105263159,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
21487,0,0,5.0,3,2,3,0,0,3,1,0,0,1,1,0,0,0,1,1,0,0,2,32.73333333,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
21488,1,0,6.0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,1,323.6666667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
21489,1,1,9.0,1,5,4,1,5,0,1,0,0,1,1,0,0,0,0,0,0,2,3,80.6,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
21490,1,0,7.0,2,7,2,0,2,4,5,0,0,0,0,0,0,0,0,0,0,10,1,20.82857143,0.028571429,0.057142857,0.0,0.0,0.495198903,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
21491,0,0,6.0,3,3,1,0,0,4,0,0,1,1,0,0,0,0,0,0,0,6,0,28.83333333,0.0,0.0,0.0,0.0,0.578034682,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
21492,1,1,6.0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.993103448,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
21493,0,0,9.0,2,8,6,0,5,4,2,0,0,1,1,1,0,0,0,0,0,9,1,33.41176471,0.117647059,0.0,0.117647059,0.235294119,0.334507042,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
